,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,cleanser,toner,normal,,Ultra Facial Oil-Free Toner,Size 8.5 oz|,"Price
$18.00","Balance and freshen skin with a hydrating facial toner. The alcohol-free formula in Kiehl's Ultra Facial Oil-Free Toner gently removes dirt and residue without stripping skin of moisture. This formula also helps remove excess oil on skin's surface for fresh, healthy-looking skin. Formulated with Desert Plant Extract and Glacial Glycoprotein, this non-drying toner helps soothe and hydrate skin. Ultra Facial Oil-Free Toner is tested for safety and gentleness and pH-balanced. Find your refresh!",,,,,https://www.ulta.com/ultra-facial-oil-free-toner?productId=pimprod2002908,1
11,cleanser,toner,normal,,CannaCell Hydrating Toner,Size 6.7 oz|,"Price
$12.99","The CannaCell Hydrating Toner by Andalou Naturals is made with bioavailable vegan ingredients to be gentle and effective for all skin types. With hemp stem cells, CannaCell is superpowered cannabis sativa antioxidants cultivated from hemp stem cells. CannaCell hemp stem cells are naturally occurring phytocannabinoid antioxidants. These superpowered antioxidants help defend against free radicals and counteract premature aging due to oxidative damage, pollution, and UV sun exposure. 100% Pure Hemp Seed Oil is a nourishing complex of proteins, nutrients, and minerals, rich in vitamins E, C, B1, B2, B3, B6, and the perfect ratio of 3:1 Omega 3 and Omega 6 fatty acids. The antibacterial, anti-inflammatory, and moisture retention properties help strengthen skin's barrier function and protect from dehydration and environmental stressors.


Benefits:

100% vegan ingredients

Cruelty-free

Free of THC

Formulated without GMOs, phthalates, gluten, silicones, sulfates, or parabens",,,,,https://www.ulta.com/cannacell-hydrating-toner?productId=pimprod2007005,1
12,cleanser,toner,normal,,Glycolic Acid 7% Toning Solution,Size 8.0 oz|,"Price
$8.70","Glycolic Acid 7% Toning Solution from The Ordinary is a toning solution which offers mild exfoliation for improved skin radiance and visible clarity. The formula also improves the appearance of skin texture with continued use.

Benefits:
Target textural irregularities, signs of congestion, uneven skin tone, and signs of aging
PH 3.5 - 3.7
Cruelty-free & Vegan
Does not contain alcohol, gluten, nuts, oil, silicone, parabens, sulfates",,,,,https://www.ulta.com/glycolic-acid-7-toning-solution?productId=pimprod2007097,1
13,cleanser,toner,normal,,AHA/BHA Clarifying Treatment Toner,Size 5.07 oz|,"Price
$19.00","COSRX AHA/BHA Clarifying Treatment Toner is an exfoliating daily toner that effectively eliminates flakes and dead skin cells while keeping pores clear. Infused with natural clarifying acids, this treatment toner controls excess oil and sebum while hydrating depleted skin. Best for all skin types, especially dull, and dry skin prone to pore congestion.

Key Ingredients:
Willow Bark Water: Controls oil and calms the look of redness
Glycolic Acid: Brightens, exfoliates, and softens skin
Betaine Salicylate: Fights bacteria and decongests clogged pores

Benefits:
Gently exfoliates dead skin cells
Smooths and softens overall skin texture
Helps hydrate and replenish dull, dry skin
Controls excess oil and refines the appearance of pores
Prepares skin for better absorption for the rest of your skin care routine
pH: 4-5

All COSRX products are dermatologist-tested, hypoallergenic, cruelty-free, paraben-free, sulfate-free, phthalate-free, and alcohol-free.",,,,,https://www.ulta.com/ahabha-clarifying-treatment-toner?productId=xlsImpprod15641050,1
14,cleanser,toner,normal,,Waterfall Gentle Tonic,Size 4.1 oz|,"Price
$14.00","Fourth Ray Beauty's Waterfall Gentle Tonic is alcohol-free and quenches thirsty skin with hyaluronic acid and cucumber water. Infused with willow bark to provide mild skin renewing properties, this multi-benefit formula sweeps away impurities, leaving you with a soft, clear complexion.

Benefits:
Cruelty-free
Vegan
Dermatologist-tested
Safe for all skin types
Paraben-free
Gluten-free",,,,,https://www.ulta.com/waterfall-gentle-tonic?productId=pimprod2012742,1
15,cleanser,toner,normal,,Resurgence Hydrating Toner,Size 6 oz|,"Price
$35.00","Featuring limited-edition Hydration packaging to celebrate Murad's 30-year anniversary as the skincare hydration experts.

Hydrating Toner is a lightweight mist that rehydrates and refreshes skin while restoring skin's natural pH balance and neutralizing surface impurities.

Peach and cucumber extracts soothe and minimize skin irritation.
Lecithin helps bind water to restore skin's suppleness.
Osmolytes help regulate water balance for optimal hydration levels.
Formulated without parabens, sulfates or phthalates.
Murad is cruelty-free: always tested on people, never on animals. Dermatologist developed.",,,,,https://www.ulta.com/resurgence-hydrating-toner?productId=prod2082358,1
16,cleanser,toner,normal,,3 Step Mini Skin Care Set,Item 2565613,"Price
$29.00","This 3 Step Mini Skin Care Set contains mini sizes of KYLIE SKIN's best selling Foaming Face Wash, Vanilla Milk Toner, and Face Moisturizer. All of your KYLIE SKIN essentials - perfectly sized for travel!

3 Step Mini Skin Care Set includes:
Mini Foaming Face Wash (0.10 oz)
Mini Vanilla Milk Toner (0.10 oz)
Mini Face Moisturizer (0.50 oz)",,,,,https://www.ulta.com/3-step-mini-skin-care-set?productId=pimprod2017645,1
17,cleanser,toner,normal,,Cucumber Herbal Alcohol Free Toner,Size 8.5 oz|,"Price
$20.00","Kiehl's Cucumber Herbal Alcohol Free Toner is a mild non-drying alcohol-free toner infused with herbal extracts. Infused with the finest herbal extracts, this gentle facial toner has a mild astringent effect and helps to leave skin soft and clean. The mildest of all of Kiehl¿s toners, it gently balances skin and leaves it with an elegant after-feel.",,,,,https://www.ulta.com/cucumber-herbal-alcohol-free-toner?productId=pimprod2002926,1
18,cleanser,toner,normal,,Toning Lotion with Chamomile,Size 6.8 oz|,"Price
$26.00","Clarins - Toning Lotion with Chamomile

Gentle alcohol-free toner with purifying Chamomile and Linden extracts remove every last trace of cleanser, leaving skin pH-balanced and perfectly refreshed. Sunflower extract and vitamins A, B and E help soften and protect.

Irritations are soothed. The complexion is smoothed. Skin is perfectly prepped for a serum and moisturizer.

Results:
Soften and balance dry skin
Soothe irritations


Key ingredients
Chamomile extract purifies and soothes
Linden extract soothes irritations
Vitamins A, B, and E help soften and protect.


Formulated Without
Alcohol free
Paraben free
Sulfate Free
Phthalates Free
Silicone Free
Mineral Oil Free


Find ULTA Beauty stores that carry Clarins.",,,,,https://www.ulta.com/toning-lotion-with-chamomile?productId=xlsImpprod11591315,1
19,cleanser,toner,normal,,Lazy Day's All-In-One Moisture Pad,Item 2532635,"Price
$39.00","We've all been there: already in bed and too tired to get up or heading straight from the gym to a night out. Because skincare doesn't have to be all or nothing, here's a beauty hack you can use in place of almost every step in your daily routine. Peach & Lily's Lazy Day's All-in-One Moisture Pads deliver the effects of a toner, essence and moisturizer in just one swipe. Packed with vitamins and antioxidants thanks to Ceramides, Hyaluronic Acid, Spinach, Broccoli, Carrot, Pomegranate, and Bamboo Extracts, these hydrating pads act like a green juice for your face, imparting rich, refreshing nourishment. Perfect for lazy or super busy- days (and everything in between), you'll look dewy, nourished and highlighted from within. Turns out, some things are not too good to be true.

RECOMMENDED FOR:
Dark spots, uneven tone
Dullness, dehydration (Alicia's Tip: dehydrated skin lacks moisture. Oily skin types can have dehydrated skin, too)
Skin lacking nourishment

WHAT'S IN IT FOR YOU: Combined in a soaked moisture pad that delivers a bevy of skincare benefits deep into pores, this unique formula refreshes and hydrates, leaving skin looking radiant. Starring Ceramides to help strengthen the skin barrier, Hyaluronic Acid to bind moisture to the skin, Bamboo Extract to soothe and hydrate, along with superfood ingredients- Spinach, Broccoli, Carrot, and Pomegranate Extracts- which blast the skin with a bevy of vitamins, minerals and antioxidants, you'll feel nourished in no time. No shimmer, glitter or makeup here, just a dewy glow that brings to mind just-stepped-out-of-the-shower-freshness. With all this skin goodness, who needs a foundation?

THE MIND BEHIND: When it comes to skincare, consistency brings radiance. So many clients of Peach & Lily founder and esthetician, Alicia Yoon, would remark that one of the biggest challenges is to stick to a good routine. In real life, late nights or rushed early mornings happen, and sometimes the bathroom sink is simply too far away. A common refrain is ""I'll start tomorrow."" Well, tomorrow can be today. Thanks to these fast-acting pads, you'll be armed to stay hydrated and nourished, everyday, consistently. Keep this travel-friendly jar by your side for those days you just can't be bothered, and your skin will thank you for years to come.

WHAT'S NOT IN IT: Only good, clean fun here. There are NO Animal Fats/Oils/Musks, Benzalkonium Chloride, Benzophenone, Bisphenol A (BPA), Butoxyethanol, BHA, BHT, Chemical Sunscreens, Coal Tar Dyes, Cones, Detergent, Disodium EDTA, Polysorbates, MEA/DEA/TEA, Formaldehyde, Hydroquinone, Methyl Cellosolve, Methylisothiazolinone, Methylchloroisothiazolinone, Mercury, Mercury Compounds, Mineral Oil, Oxybenzone, Parabens, Paraffin Oil, Petrolatum, Phthalates, PEGs, Polysorbates, Resorcinol, Siloxanes, Sulfates, Synthetic Fragrance, Thimerosal, Toluene, Triclosan, and Triclocarban. And never ever any animal-testing.",,,,,https://www.ulta.com/lazy-days-all-in-one-moisture-pad?productId=xlsImpprod18971029,1
20,cleanser,toner,normal,,Witch Hazel & Lavender Toner,Size 8.0 oz|,"Price
$14.00","Soothe and refresh stressed skin. Formulated with Witch Hazel and infused with a blend of Aloe, Lavender Essential Water, and Lavender Oil. Mario Badescu's Witch Hazel & Lavender Toner provides a clarifying, post-cleanse boost without stripping skin of its natural moisture. Calm and clarity are restored to skin revealing a balanced, fresh-faced complexion.",,,,,https://www.ulta.com/witch-hazel-lavender-toner?productId=pimprod2005017,1
21,cleanser,toner,normal,,Rare Earth Pore Refining Tonic,Size 8.4 oz|,"Price
$22.00","Rare Earth Pore Refining Tonic from Kiehl's is dual-phase facial toner that helps remove excess dirt and toxins for cleaner skin. Formulated with Amazonian White Clay, this toner also helps absorb surface oil, refine the appearance of pores and rebalance skin's moisture. Over time, skin feels and appears softer, smoother and more matte.",,,,,https://www.ulta.com/rare-earth-pore-refining-tonic?productId=pimprod2002896,1
22,cleanser,toner,normal,,Matcha + Chia Essence Lotion,Size 6.7 oz|,"Price
$25.00","Packed with four powerful superfoods, Kitao Matcha + Chia Essence Lotion softens and rehydrates the top layer of dry skin cells, delivering powerful antioxidants to the vital layers of your skin. Matcha green tea and chia seed work together to fight aging free radicals and improve overall skin health. Brightening acai helps enliven the complexion as quinoa balances oil and prevent clogged pores.",,,,,https://www.ulta.com/matcha-chia-essence-lotion?productId=pimprod2004418,1
23,cleanser,toner,normal,,Bergamot Herbal Extract Toner,Size 6.75 oz|,"Price
$28.00","belif's Bergamot Herbal Extract Toner is a toner formulated with bergamot and sage to balance normal to combination skin, leaving it hydrated, soothed, and balanced after cleansing.

Bergamot herbal extract toner key benefits:
This botanical toner features a unique gel-liquid format that's designed to hydrate and balance normal to oily skin
Creates an even and deeply moisturized complexion after cleansing
Formulated with bergamot and sage apothecary herbal ingredients that help to clarify and hydrate skin by locking in moisture skin appears supple and revitalized over time
Ideal for normal, oily, combination and sensitive skin
Helps with excess sebum and enlarged/clogged pores

Key ingredients:
Bergamot: Balances and soothes the skin
Sage: A natural antioxidant that leaves skin even and deeply hydrated

About belif:

The undisputed authority in hydration, combines time-tested natural herbal apothecary formulas with modern skin science to provide effective solutions for skin concerns. All belif products are dermatologically tested and free of mineral oils, petrolatum, and synthetic dyes, fragrances, and animal origin ingredients. Formulated without parabens, sulfates, and phthalates.",,,,,https://www.ulta.com/bergamot-herbal-extract-toner?productId=pimprod2013190,1
24,cleanser,toner,normal,,Shiso Astringent Toner,Size 4.39 oz|,"Price
$34.00","THANN's Shiso Astringent Toner harnesses multiple traditional Asian herbs to restore skin health. Nano shiso, algae, and green tea extracts work together to equalize oil, purify pores, and nourish the skin.

Key Ingredients:
Nano Shiso Extract, powerful antioxidant helps revive dull looking skin, nourish the skin, and smooth out skin texture while protecting the skin from free radical and prevent signs of aging.
Algae Extract, a protein and mineral rich ingredient helps enhances the skin suppleness.
Artichoke Extract is rich in antioxidants and Vitamin C, helps reduces pore size, strengthening skin condition by reinforcing cells from the inside, and prevents wrinkles.
Green Tea Extract soothes and purifies the skin.
Yeast Extract helps strengthen skin structure and reduces skin redness.
Rose Water provides a mild astringent effect that able to smoothen skin. Its relaxing odor also soothes mind while using.",,,,,https://www.ulta.com/shiso-astringent-toner?productId=pimprod2008271,1
25,cleanser,toner,normal,,Quenching Coconut Milk Firming Toner,Size 6.0 oz|,"Price
$12.99","This Quenching Coconut Milk Firming Toner from Andalou Naturals hydrates, fortifies, and balances, improving the appearance of tone and texture with skin-friendly enzymes, vitamin C, and coconut water electrolytes for a healthy, smooth complexion. AquaCacteen, derived from prickly pear cactus, nourishes and soothes as water-binding nutrients provide lasting hydration for a lifted, firmer appearance and renewed vitality. ECOCERT certified. Formulated with fruit stem cell science.

Benefits:
100% Vegan
Cruelty-free
Non-GMO Project Verified
Formulated without phthalates, gluten, sulfates, parabens, synthetic fragrance, colors, or preservatives",,,,,https://www.ulta.com/quenching-coconut-milk-firming-toner?productId=xlsImpprod18881019,1
26,cleanser,toner,normal,,Tone It Up - Propolis & Echinacea Herbal Toner,Size 5.0 oz|,"Price
$38.00","Hey Honey's Tone It Up herbal toner with Propolis Extract & Echinacea protects, soothes and balances the skin. It gently clears surface debris while protecting the skin's natural barriers.

Key ingredients and benefits:
Removes oil and restores balance
Propolis Extract and Echinacea fortify and protect the natural confines of the skin
Soothing properties of Honeysuckle calm the skin",,,,,https://www.ulta.com/tone-it-up-propolis-echinacea-herbal-toner?productId=pimprod2014044,1
27,cleanser,toner,normal,,Calendula Herbal Extract Toner Alcohol Free,Size 8.5 oz|,"Price
$40.00","Kiehl's Calendula Herbal Extract Toner Alcohol Free is a unique facial toner for oily and normal skin that soothes and improves the feel of skin. Infused with Calendula flower petals, Allantoin and Great Burdock Root, this gentle toner is free from alcohol and harsh synthetic drying ingredients. A Kiehl's customer favorite since the 1960s.",,,,,https://www.ulta.com/calendula-herbal-extract-toner-alcohol-free?productId=pimprod2002922,1
28,cleanser,toner,normal,,Rose & Witch Hazel Toner,Size 8 oz|,"Price
$14.00","Restore clarity and radiance to skin after every cleanse. Mario Badescu Rose and Witch Hazel Toner boasts natural astringent properties that ensure surface impurities are removed without stripping the skin. Aloe Vera replenishes skin with soothing hydration as a floral blend of Black Rose, Rosewater, and Rose Oil helps provide an antioxidant boost. Skin is cleansed and its moisture barrier is protected, revealing a fresh and more youthful-looking complexion.",,,,,https://www.ulta.com/rose-witch-hazel-toner?productId=xlsImpprod18771069,1
29,cleanser,toner,normal,,Witch Hazel Toner,Size 8 oz|,"Price
$7.99","Your face will look and feel its best with this complexion-clearing astringent from Bioré. Formulated to help treat and prevent blemishes, this astringent will keep your face smooth and clear. Salicylic acid penetrates pores to help treat blemishes and reduce breakouts and Witch Hazel is a natural ingredient known for pore and complexion benefits: Tighten pores, naturally purify, fortify skin barrier, refresh & heal.",,,,,https://www.ulta.com/witch-hazel-toner?productId=pimprod2001306,1
30,cleanser,toner,normal,,Hydrating Mist,Size 6.75 oz|,"Price
$25.00","Vegan & Cruelty-Free. Formulated with an organic base of botanical juices instead of added water.
Tone and hydrate with this refreshing blend of rosehip, ylang ylang, resveratrol grapeseed oil and antioxidant-rich organic juices for a fresh, radiant complexion. Juice Beauty's Hydrating Mist is designed for all skin types and ideal for daily use to keep skin hydrated and fresh.

Hint: Spritz your face, your hair and everyone around you. In the hot summer months, put it in the cooler for a refreshing cool spritz.

Key Benefits:
Tones & refreshes with resveratrol from organic grapeseed.
Aromatherapeutic with pure essential oils of ylang ylang & rosehips.
Hydrates with organic aloe

Clinically validated hydration: Clinically proven to present a significant moisturizing effect, increasing hydration for up to 3 hours.

Powerful Action Without

Since every organic drop feeds your skin, Juice Beauty formulates WITHOUT: Animal fats/oils/musks, Acetone, Acrylates, Artificial colors & dyes, Avobenzone, Benzalkonium Chloride, Benzocaine, Benzophenone, BHA (butylated hydroxyanisole), BHT (butylated hydroxytoluene), Butylene Glycol, Carbon Black, Carmine, Coal Tar Dyes, Copper Disodium EDTA, Dimethicones, Disodium EDTA, Fragrance (Synthetic/Parfum), Formaldehyde, Formaldehyde releasers or donors, Gelatin, gmos (Genetically Modified Organisms), Hydroquinone, Lead Acetate, MEA-containing ingredients, Mercury, Methylchloroisothiazolinone, Methylisothiazolinone, Microbeads (plastic), Mineral Oil, Oxybenzone, Parabens, pegs, Pesticides, Petroleum, Petrolatum, Phthalates, Propylene Glycol, Silicones, Sodium Lauryl Sulfates, Talc, TEA, Triclosan. Their products are NEVER tested on animals.",,,,,https://www.ulta.com/hydrating-mist?productId=xlsImpprod3670107,1
31,cleanser,toner,normal,,CoQ-10 Toner,Size 4.2 oz|,"Price
$34.00","Indie Lee CoQ-10 Toner hydrates and rebalances the skin with Hyaluronic Acid and Aloe Vera. Alcohol-free and formulated with antioxidant CoQ-10 and Sage, this non-drying formula leaves skin primed and protected from pollution and environmental aggressors.

Recommended For:
All Skin Types
Rebalance
Oiliness
Dry, dehydrated skin

Benefits:
Vegan
Cruelty-Free
Non-GMO
Paraben-Free
Silicone-Free

About Indie Lee:

In 2008, Indie Lee was diagnosed with a life-threatening brain tumor that doctors felt could be environmentally derived and attributed to something as simple as what she was putting on her skin. After learning that up to 60% of what we apply to our skin may be absorbed in as little as 26 seconds, Indie had her awakening. She embarked upon a wellness journey to create a clean beauty collection dedicated to inspiring and empowering others to be mindful about what they put on their skin as well as into their bodies.

Sourcing the world's finest ingredients and formulating with the help of leading, like-minded chemists, Indie Lee & Co. intrinsically blends nature and science to bring the most efficacious products to market without sacrificing safety. The brand's mission to provide healthier skincare options is embodied through its undertaking of rigorous testing protocols to ensure clean, high-performance products. Committed to creating change and building community in the clean lifestyle and wellness categories.

Their clean commitments:

Indie Lee is Leaping Bunny Certified, cruelty-free, and printed on FSC certified paper. Indie Lee products are always formulated without parabens, silicones, sulfates, DEAs, TEAs, petrolatum, formaldehyde, lead, phthalates, toluene, talc and GMO ingredients.

Indie Lee & Co is grounded in nature, supported through science, and inspired by life.",,,,,https://www.ulta.com/coq-10-toner?productId=pimprod2014417,1
32,cleanser,toner,normal,,Thermal Spring Water,Size 5.2 oz|,"Price
$12.99","La Roche-Posay Thermal Spring Water is a soothing face mist spray with antioxidants is essential for soothing face and body for sensitive skin. This water mist spray helps refresh and tone the skin and can be used as the last step in cleansing or first step in caring to tone and refresh skin. After a mild cleansing, spray 8 to 12 inches from face then leave on 2-3 minutes. Gently pat off excess spray without rubbing. Use as often as desired, at home, at the office, or on the go. Thermal Spring Water is at the heart of most La Roche-Posay products. Its unique combination of mineral salts and trace elements has been scientifically demonstrated for its soothing properties and used in Europe for centuries at the center of Thermal Dermatology in the town of La Roche-Posay.

Key Ingredients:
Selenium - a powerful natural antioxidant and mineral-rich micro-droplets which provide immediate, intense soothing
Benefits:
Oil-free
Fragrance-free
Paraben-free
Additive-free
Brand Story: Recommended by 90,000 dermatologists worldwide, La Roche-Posay offers unique daily skincare developed using a strict formulation charter and stringent clinical testing for efficacy and safety, even on sensitive skin.",,,,,https://www.ulta.com/thermal-spring-water?productId=pimprod2018264,1
33,cleanser,toner,normal,,United State Balancing Tonic,Size 5.0 oz|,"Price
$25.00","Origins tingly-cool, re-texturizing tonic that helps refine, rebalance & refresh faces with dry & oily places.

Exfoliates away flakes, pore-clogging debris & smooths rough spots. Laminaria helps de-shine the T-zone without stripping & protects moisture levels to prevent parching. Aromatic Bergamot, Spearmint & Lavender enliven the senses.

Key ingredient: Laminaria Saccharina
Also known as Broadleaf Kelp, this North American seaweed is mineral-rich, helps control oil & helps keep skin moisturized.

Formulated without:
Parabens
Phthalates
Sulfate-Detergent
Propylene Glycol
Mineral Oil
Petroleum
Paraffin
DEA
Polyethylene Beads
Animal Ingredients*.

*except cruelty free Honey & Beeswax

Find ULTA Beauty stores that carry Origins.",,,,,https://www.ulta.com/united-state-balancing-tonic?productId=xlsImpprod15071347,1
