,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,moisturizer,face moisturizer,normal,MAC,Mineralize Timecheck Lotion,Size 1.0 oz|Item 2510724,"Price
$45.00","M·A·C Mineralize Timecheck Lotion utilizes ingredients that fight against time. The addition of an innovative polymer technology also creates the optical illusion of blurred lines and wrinkles, while helping to shrink the look of pores. Formulated with M·A·C's signature Charged Water Technology to saturate skin with short and long-term hydration and mineral-rich yeast extract to nourish and redensify the complexion with a blend of essential minerals. Delivered in a unique gel-lotion formula that feels like a cooling, refreshing splash of water. Can be applied as a primer for makeup that glides like silk on top.

Benefits:
Smoothes skin
Instantly blurs to reduces appearance of lines 
Hydrating
Instantly reduces appearance of pores
Soothes with moisture
Improves radiance
For all skin types
Non-acnegenic
Dermatologist tested
Ophthalmologist tested

MAC is the #1 makeup brand in the U.S.*
*Source: The NPD Group/ U.S. Prestige Beauty Total Measured Market, Makeup Unit Sales, Annual 2019","Water / Aqua / Eau, Glycerin, Sodium Polyacrylate Crosspolymer-1, Acetylated Glycol Stearate, Vinyl Dimethicone / Methicone Silsesquioxane Crosspolymer, Myristyl Myristate, Dimethicone / Vinyl Dimethicone Crosspolymer, Dimethicone, Butyrospermum Parkii (Shea Butter), Mangifera Indica (Mango) Seed Butter, Hypnea Musciformis (Algae) Extract, Sodium Hyaluronate, Squalane, Laminaria Saccharina Extract, Gellidiela Acerosa (Algae) Extract, Chlorella Vulgaris Extract, Centaurium Erythraea (Centaury) Extract, Yeast Extract / Faex / Extrait De Levure, Caffeine, Ceramide 3, Ethylhexylglycerin, Trehalose, Sodium Stearoyl Glutamate, Aminopropyl Ascorbyl Phosphate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Alcaligenes Polysaccharides, Acetyl Hexapeptide-8, Magnesium Chloride, Rhodochrosite, Beeswax / Cera Alba / Cire D'abeille, Diamond Powder, Laureth-9, Laureth-23, Silica, Silica Silylate, Dimethicone Crosspolymer, Polysorbate 80, Calcium Chloride, Sodium Sulfate, Potassium Nitrate, Potassium Phosphate, Tromethamine, Caprylyl Glycol, Butylene Glycol, Pentylene Glycol, Salicylic Acid, Citric Acid, Hydrogenated Lecithin, Hydrogenated Polyisobutene, Fragrance (Parfum), Phenoxyethanol, Chlorphenesin, Sodium Benzoate, Sodium Dehydroacetate.

Please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",,,,https://www.ulta.com/mineralize-timecheck-lotion?productId=xlsImpprod15921192,2
11,moisturizer,face moisturizer,normal,Kiehl's Since 1851,Ultra Facial Oil-Free Gel-Cream,Size 1.7 oz|Item 2536670,"Price
$32.00","Kiehl's Ultra Facial Oil-Free Gel-Cream is a fresh, lightweight gel moisturizer for normal to oily skin. Infused with Desert Plant Extract and Glacial Glycoprotein, this cream hydrates and conditions skin for lasting moisture. This non-greasy hydrator absorbs quickly into skin and provides an instant cooling effect upon application. Allergy-tested and non-comedogenic.","Aqua/Water, Propanediol, Glycerin, Alcohol Denat., Isononyl Isononanoate, Ammonium Polyacryldimethyltauramide/Ammonium Polyacryloyldimethyl Taurate, Phenoxyethanol, Propylene Glycol, Imperata Cylindrica Root Extract, Chlorphenesin, Sodium Hyaluronate, Pseudoalteromonas Ferment Extract, Cucumis Sativus Juice/Cucumber Fruit Extract, Panthenol, Caprylyl Glycol, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Citric Acid.",,,92 Reviews,https://www.ulta.com/ultra-facial-oil-free-gel-cream?productId=pimprod2002911,2
12,moisturizer,face moisturizer,normal,Dr. Brandt,Cool Biotic Pre-Biotic Redness Relief Cream,Size 1.7 oz|Item 2568137,"Price
$55.00","Dr. Brandt Cool Biotic Pre-Biotic Redness Relief Cream is a luxurious cream that cools and hydrates on contact and alleviates skin of discomfort due to redness and irritation. Their signature Biotic Balancing Complex with pre and post-biotics, restores and helps balance the skin's microbiome, while Cannabis Sativa Seed Oil helps calm and relieve distressed skin. Mondo Grass, native to East Asia, strengthens the skin barrier and reduces signs of redness due to dry, irritated skin. Colloidal Oatmeal, rich in powerful natural anti-irritants, helps soothe and moisturize. Ceramides support the renewal of the natural protective layer of the skin and form an effective barrier against moisture loss.","Water/Aqua/Eau, Caprylic/Capric Triglyceride, Hydroxystearic Acid, Cetyl Alcohol, Stearyl Alcohol, Polyglyceryl-6 Stearate, Cannabis Sativa Seed Oil, Lactococcus Ferment Lysate, Avena Sativa (Oat) Kernel Flour, Ophiopogon Japonicus Root Extract, Yogurt, Ceramide Np, Enteromorpha Compressa Extract, Polysorbate 60, Sorbitan Isostearate, Sucrose, Fructose, Glucose, Camellia Sinensis Leaf Extract, Ocimum Sanctum Leaf Extract, Silybum Marianum Fruit Extract, Lactic Acid, Vitis Vinifera (Grape) Seed Extract, Inulin, Maltodextrin, Glycerin, Polyglyceryl-6 Behenate, Ethylhexylglycerin, Propanediol, Benzyl Alcohol, Methyl Lactate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Chloride, Sodium Benzoate, Citric Acid.",,99%,86 Reviews,https://www.ulta.com/cool-biotic-pre-biotic-redness-relief-cream?productId=pimprod2016988,2
13,moisturizer,face moisturizer,normal,Cetaphil,Daily Facial Moisturizer,Size 4.0 oz|Item 2045044,"Price
$16.99","You can't avoid it. The sun is a necessary, permanent factor in the life of your skin. This SPF 15 moisturizer is dermatologist recommended, offers both UVA and UVB sun protection, and has a non-greasy, fragrance-free formula that makes it perfect for even those with sensitive skin.","Active Ingredients: Avobenzone, Octocrylene. Other Ingredients: Purified Water, Diisopropyl Adipate, Cyclomethicone, Glyceryl Stearate, PEG-100 Stearate, Glycerin, Polymethyl Methacrylate, Phenoxyethanol, Benzyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tocopheryl Acetate, Carbomer 940, Disodium EDTA, Triethanolamine.",,,,https://www.ulta.com/daily-facial-moisturizer?productId=prod2045044,2
14,moisturizer,face moisturizer,normal,Clinique,Dramatically Different Hydrating Clearing Jelly,Item 2567342,"Price
$16.00","Skin Types:
Dry Combination
Combination Oily
Oily

What It Is:
Clinique Dramatically Different Hydrating Clearing Jelly is a lightweight oil-free water-jelly to hydrate and visibly clear skin.

What It Does:
Oil-free formula delivers 24-hour hydration repair* and helps visibly clear skin with 1% Salicylic Acid, leaving skin feeling balanced and smooth.
Targets problem, troubled, and bumpy skin, as well as damaged-looking pores and uneven texture. Treats these imperfections without irritating or drying out your skin.

Key Ingredients/Technology:
Salicylic Acid and Glucosamine: Help slough off dulling surface skin cells for healthy skin cell renewal. Helps visibly clear imperfections, such as uneven texture, and exfoliates to help keep future ones at bay.
Hyaluronic Acid and Lactobacillus Probiotic Ferment: Keep skin hydrated and help maintain skin¿s natural barrier.
Laminaria Saccharina and Zinc: Help with oil control.

Clinique Clean Philosophy:
No parabens
No phthalates
No fragrance
Just happy skin

What else is this product free of?
Oil, sulfates, denatured alcohol, alcohol, SLS, SLES

*Clinical testing conducted by brand on 15 women, ages 22-54, after 24 hours of product use. Effect varies by individual.","Water\Aqua\Eau, Propanediol, Glycerin, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Sodium Hyaluronate, Laminaria Saccharina Extract, Pyrus Malus (Apple) Fruit Extract, Caffeine, Lactic Acid, Zinc Pca, Acetyl Glucosamine, Trehalose, Hydroxyacetophenone, Salicylic Acid, Ursolic Acid, Lactobacillus Ferment, Polysorbate 80, Carbomer, Xanthan Gum, Sodium Hydroxide, Disodium Edta, Sodium Citrate, Phenoxyethanol, Blue 1 (CI 42090).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",,100%,3 Reviews,https://www.ulta.com/dramatically-different-hydrating-clearing-jelly?productId=pimprod2016774,2
15,moisturizer,face moisturizer,normal,Origins,A Perfect World SPF 40 Age-Defense Oil Free Moisturizer with White Tea,Size 1.7 oz|Item 2505527,"Price
$47.00","Origins A Perfect World SPF 40 Age-Defense Oil Free Moisturizer with White Tea is an oil-free, SPF moisturizer that infuses skin with healthy hydration, plus protection from environmental aggressors & UV rays.

This SPF moisturizer helps protect skin's youth with its antioxidant-rich White Tea-infused formula. Plus, it helps delay visible signs of aging & protects from damaging effects of pollution, Infrared Rays & more - skin looks vibrant & stays youthful-looking longer.

Key ingredients:

Silver Tip White Tea: Known in China as the ""Elixir of Immortality"", Silver Tip White Tea is packed with polyphenols - potent antioxidants that help protect from skin-damaging free radicals.

Formulated without:
Parabens
Phthalates
Sodium Lauryl Sulfate
Propylene Glycol
Mineral Oil
DEA
Petrolatum
Paraffin
Polyethylene Beads
Formaldehyde & Animal Ingredients*
*Except Cruelty-Free Honey & Beeswax","Active: Avobenzone 3.0%, Homosalate 8.0%, Octinoxate 7.5%, Octisalate 4.5%, Octocrylene 5.0%.
Inactive: Water\Aqua\Eau, Butylene Glycol, Glycerin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polyethylene, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Citrus Limon (Lemon) Peel Oil*, Citrus Aurantium Dulcis (Orange) Oil*, Cinnamomum Camphora (Camphor) Bark Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Magnolia Acuminata Flower Extract, Iris Pallida Root Extract, Rosa Damascena Extract, Citral, Linalool, Limonene, Cetyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, Peg-6, Vaccinium Angustifolium (Blueberry) Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Solanum Tuberosum (Potato) Pulp Extract, Lycium Chinense (Wolfberry) Fruit Extract, Eriobotrya Japonica (Loquat) Leaf Extract, Passiflora Incarnata Flower Extract, Leontopodium Alpinum Extract, Betula Alba (Birch) Bark Extract, Camellia Sinensis (White Tea) Leaf Extract, Boswellia Serrata Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Thermus Thermophillus Ferment, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Triticum Vulgare (Wheat) Germ Extract, Saccharomyces Lysate Extract, Lythrum Salicaria Extract, Yeast Extract\Faex\Extrait De Levure, Algae Extract, Oryzanol, Squalane, Ethylhexylglycerin, Trehalose, Steareth-21, Ergothioneine, Sodium Hyaluronate, Vp/Eicosene Copolymer, Nylon-12, Caprylyl Glycol, Sodium Pca, Sodium Dehydroacetate, Tocopheryl Acetate, Urea, Ascorbyl Tocopheryl Maleate, Citric Acid, Polyquaternium-51, Hexylene Glycol, Lecithin, Sodium Phytate, Bht, Mica, Phenoxyethanol.

*Essential oil

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",,,,https://www.ulta.com/a-perfect-world-spf-40-age-defense-oil-free-moisturizer-with-white-tea?productId=xlsImpprod15911105,2
16,moisturizer,face moisturizer,normal,Estée Lauder,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer SPF 15,Size 1.7 oz|Item 2309621,"Price
$55.00","This unique tinted moisturizer enhances any skin tone with a healthy, even-toned glow. With Estée Lauder's complex of skin-essential anti-oxidants, it helps fight free radical damage that can lead to visible aging. Skin looks smoother, more even-toned. Perfectly hydrated, powerfully protected, positively radiant. The lightweight formula transforms before your eyes into a radiant tint, with one sheer shade that works for virtually every skin tone. Gives skin a fresh, even-toned new glow.

Ideal For:
All skin types
Multi-benefits in one
Instant hint of tint
Dullness, loss of radiance
Anti-oxidant protection
Dryness, dehydration

Formula Facts:
Broad Spectrum SPF 15
Dermatologist-tested
Non-acnegenic; won't clog pores","Water\Aqua\Eau, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Dimethicone, Caprylic/Capric/Myristic/Stearic Triglyceride, Butylene Glycol, Cyclopentasiloxane, Steareth-2, Cetyl Ricinoleate, Di-C12-15 Alkyl Fumarate, Polysilicone-11, Butyl Methoxydibenzoylmethane, Pentylene Glycol, Steareth-21, Hydrogenated Lecithin, Aspalathus Linearis (Red Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Polygonum Cuspidatum Root Extract, Triticum Vulgare (Wheat) Germ Extract, Betula Alba (Birch) Bark Extract, Laminaria Ochroleuca Extract, Hordeum Vulgare (Barley) Extract\Extrait D'orge, Saccharomyces Lysate Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Ethylbisiminomethylguaiacol Manganese Chloride, Cholesterol, Maltodextrin, Ascorbyl Tocopheryl Maleate, Cyclodextrin, Sodium Hyaluronate, Trehalose, Nordihydroguaiaretic Acid, Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer, Pantethine, Linolenic Acid, Oryzanol, Lecithin, Squalane, Linoleic Acid, Glycerin, Sodium PCA, Urea, Caprylic/Capric Triglyceride, Polyethylene, Isopropyl Myristate, Behenyl Alcohol, Tromethamine, Stearyl Alcohol, PVP/Hexadecene Copolymer, Polymethyl Methacrylate, Polyquaternium-51, Carbomer, Fragrance (Parfum), Sodium Hydroxide, Disodium EDTA, Sorbic Acid, Potassium Sorbate, Sodium Dehydroacetate, Chlorphenesin, Phenoxyethanol, Linalool, Butylphenyl Methylpropional, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Benzyl Salicylate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",,,,https://www.ulta.com/daywear-multi-protection-anti-oxidant-sheer-tint-release-moisturizer-spf-15?productId=xlsImpprod14641495,2
17,moisturizer,face moisturizer,normal,Derma E,Skin De-Stress Calming CBD Moisturizer,Size 2.0 oz|Item 2556744,"Sale Price
$17.20
Original Price
$21.50","Derma E's deeply hydrating, gentle Skin De-Stress Calming CBD Moisturizer helps to soothe tired skin. Formulated with a unique calming complex phytocannabinoids to help nourish and smooth skin texture. With powerful, antioxidant-rich pycnogenol to help reduce the appearance of redness and early signs of aging for a brighter, healthier-looking complexion.

Key Ingredients:
Calming Complex Phytocannabinoids - known to deliver potent antioxidant benefits to help skin feel soothed and calm
Pycnogenol - a powerful antioxidant to help reduce redness 
Benefits:
100% vegan
Cruelty-free
Recyclable & wind energy certified
Formulated without GMOs, gluten, or soy","Purified Water, Aloe Barbadensis Leaf Juice, Caprylic/Capric Triglyceride, Stearic Acid, Cetyl Alcohol, Glyceryl Stearate Citrate, Glycerin, Cannabidiol, Cannabis Sativa Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Allantoin, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Chamomilla Recutita (Matricaria) Flower Extract, Pinus Pinaster Bark Extract, Xanthan Gum, Dimethicone, Glyceryl Stearate, Coco-Caprylate, Cetearyl Glucoside, Sodium Hydroxide, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin.",,,,https://www.ulta.com/skin-de-stress-calming-cbd-moisturizer?productId=pimprod2010704,2
18,moisturizer,face moisturizer,normal,Skinfood,Royal Honey Propolis Enrich Essence,Size 1.69 oz|Item 2533698,"Price
$39.00","SKINFOOD's Royal Honey Propolis Enrich Essence is a fully nutritious essence that contains 63% black bee propolis extract, 10% royal jelly extract, and 10% black honey extract to build a firm barrier for radiant and moist skin.","Propolis Extract, Honey Extract, Royal Jelly Extract, Butylene Glycol, Dipropylene Glycol, Portulaca Oleracea Extract, Glycerin, Beta-Glucan, Lactobacillus Ferment, Saccharomyces Ferment, Sodium Hyaluronate, Hydroxyethylcellulose, Disodium Edta, Carbomer, Arginine.",,,,https://www.ulta.com/royal-honey-propolis-enrich-essence?productId=xlsImpprod18651005,2
19,moisturizer,face moisturizer,normal,TONYMOLY,Panda's Dream Rose Hyaluronic Face Cream,Size 1.7 oz|Item 2539129,"Price
$18.50","The TONYMOLY best loved Panda's Dream line gets an adorable new addition that's perfectly pink! The Panda's Dream Rose Hyaluronic Face Cream is a lightweight gel cream that provides skin with soothing moisture without leaving a tacky finish so skin looks healthier and more radiant!

Key Ingredients & Benefits:
Rose Water - anti-inflammatory properties help soothe skin and reduce redness.
Rose Hip Extract - rich in vitamin C to brighten and condition skin.
Hibiscus Flower, Raspberry, Bilberry, Gooseberry Extracts - a blend of potent antioxidants to help fight skin-damaging free radicals","Water, Butylene Glycol, Dipropylene Glycol, Dimethicone, Cyclopentasiloxane, Polyglyceryl-3, Methylglucose, Distearate, Dimethicone/Vinyl, Dimethicone, Crosspolymer, Cyclohexasiloxane, Cetearyl Alcohol, Ammonium, Acryloyldimethyltaurate/VP Copolymer, Phenoxyethanol, Polyglyceryl-2 Stearate, Glyceryl Stearate, Stearyl Alcohol, Ethylhexylglycerin, Hydroxyethyl Acrylate/Sodium, Acryloyldimethyl Taurate, Copolymer, Xanthan Gum, Fragrance, Disodium EDTA, 1,2-Hexanediol, Sodium Hyaluronate, Cyanocobalamin, Rose Extract, Rubus Idaeus (Raspberry) Fruit Extract, Vaccinium Myrtillus Fruit Extract, Rosa Canina Fruit Extract, Rosa Damascena Flower Water, Hibiscus Sabdariffa Flower Extract,Phyllanthus Emblica Extract.",,,,https://www.ulta.com/pandas-dream-rose-hyaluronic-face-cream?productId=pimprod2006519,2
20,moisturizer,face moisturizer,normal,UpCircle,Face Moisturiser With Argan Powder,Size 1.7 oz|Item 2561028,"Price
$24.00","UpCircle's Face Moisturiser with Argan Powder is a deeply hydrating, fast-absorbing face day cream to nourish and brighten the skin. With skin-soothing cocoa butter, aloe vera and blood orange. For all skin types.

Key Benefits:
Cocoa butter acts as a powerful anti-inflammatory to soothe redness and irritation, characteristic of conditions such as psoriasis, eczema, and rashes
Aloe vera is a potent antioxidant and rich in Vitamins A and C, helping to calm and repair damaged, inflamed, dry skin
Blood orange is high in anthocyanins which help fight inflammation
Reused, repurposed, reloved: This face cream is made with finely-ground powder of discarded argan shells, a natural by-product of the argan oil industry and rich in antioxidant Vitamin E


The UpCircle promise:
100% vegan, cruelty-free and UK-made.
Housed in an aluminium tube in fully recyclable packaging.
Good for you, good for the planet. What a good idea.","Aqua, Helianthus Annuus Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Theobroma Cacao (Cocoa) Butter*, Glyceryl Stearate, Cetearyl Alcohol, Glycerin, Benzyl Alcohol, Argania Spinosa (Argan) Kernel Powder, Citrus Aurantium Dulcis (Orange) Peel Oil, Linum Usitatissimum (Linseed) Oil*, Olea Europaea (Olive) Fruit Oil*, Sodium Stearoyl Glutamate, Sucrose Stearate, Coco Glucoside, Xanthan Gum, Aloe Barbadensis Leaf Extract*, Coconut Alcohol, Citrus Limonum Peel Oil, Tocopherol, Salicylic Acid, Sorbic Acid, Boswellia Carterii Oil, Salvia Sclarea Oil, Lactic Acid, Dehydroacetic Acid, Citrus Aurantium Amara Leaf Oil, ^Limonene, ^Linalool, ^Citral. ^Natural constituent of essential oils listed.",,,,https://www.ulta.com/face-moisturiser-with-argan-powder?productId=pimprod2012100,2
21,moisturizer,face moisturizer,normal,Origins,Travel Size Original Skin Matte Moisturizer with Willowherb,Size 1 oz|Item 2548041,"Price
$20.50","Original Skin Matte Moisturizer with Willowherb is Origins deliciously hydrating lush water cream that softens, smooths & visibly minimizes pores for a gorgeously glowing look.

Gives skin the glow it's been looking for! Boosts moisture, visibly evens tone, refines texture & visibly minimizes pores with Willowherb for a look that's soft, smooth, fresh & vibrant.

Formulated Without:
Parabens
Phthalates
Sodium Lauryl Sulfate
Propylene Glycol
Mineral Oil
DEA
Petrolatum
Paraffin
Polyethylene beads
Formaldehyde
Animal Ingredients*

*Except cruelty-free honey & beeswax","Water\Aqua\Eau , Dimethicone , Alcohol Denat. , Glycerin , Silica , Butylene Glycol , Citrus Aurantium Dulcis (Orange) Peel Oil*, Citrus Limon (Lemon) Peel Oil*, Pelargonium Graveolens Flower Oil*, Lavandula Angustifolia (Lavender) Oil*, Amyris Balsamifera Bark Oil*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Eugenia Caryophyllus (Clove) Leaf Oil*, Rosa Damascena Flower Oil*, Eucalyptus Globulus Leaf Oil*, Zingiber Officinale (Ginger) Root Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Limonene, Linalool, Citronellol, Citral, Geraniol, Eugenol , Dimethicone Crosspolymer , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Pyrus Malus (Apple) Fruit Extract , Cucumis Sativus (Cucumber) Fruit Extract , Epilobium Angustifolium Flower\Leaf\Stem Extract , Cistus Incanus Flower/Leaf/Stem Extract , Sucrose** , Bambusa Vulgaris (Bamboo) Extract , Pisum Sativum (Pea) Extract , Castanea Sativa (Chestnut) Seed Extract , Albizia Julibrissin Bark Extract , Salicylic Acid , Caffeine , Arginine , Sodium Hyaluronate , Scutellaria Baicalensis Root Extract , Laminaria Saccharina Extract , Laminaria Digitata Extract , Phospholipids , Hydrolyzed Jojoba Esters , Glucosamine Hcl , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Dimethicone/Vinyl Dimethicone Crosspolymer , Beeswax\Cera Alba\Cire D'Abeille , Caprylyl Glycol , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Tocopheryl Acetate , Tromethamine , Silica Silylate , Hexylene Glycol , Sodium Polyacrylate , Disodium Edta , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491)

* Essential Oil
** Organic Sucrose (Brown Sugar)

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",,,,https://www.ulta.com/travel-size-original-skin-matte-moisturizer-with-willowherb?productId=pimprod2006680,2
22,moisturizer,face moisturizer,normal,Shiseido,Essential Energy Moisturizing Cream,Size 1.7 oz|Item 2521766,"Price
$48.00","Beauty reboots the energy inside you. Immerse your skin in moisture with this energizing hydrator to counteract dullness, dryness and the appearance of fine lines. A silky smooth texture that absorbs quickly into the skin. Get visibly smooth, deeply hydrated skin that glows from within with Shiseido's Essential Energy Moisturizing Cream. Jars come in shapes inspired by Japanese Raku ware, a type of pottery traditionally used in Japanese Tea Ceremony. Dermatologist-tested, non-comedogenic, paraben-free, mineral oil-free.

ReNeura technology reawakens skin's sensors. Like a reboot to make skin more responsive to your daily skincare regimen. ReNeura technology is inspired by neuroscience and reawakens skin's sensors to better communicate information. ReNeura Technology's two key ingredients are:
Active Response Powder (Detect) - An elastic, micro-spherical powder that can move and adapt its shape, so movement is communicated to the skin and makes it easier for skin to detect information
Ashitaba (Transmit) - Naturally growing on coastal lands in Hachijo-jima, Japan, this lush green plant is named for its regenerative powers. It is known to protect mitochondria from damage in order to boost the energy efficiency of nerve cells to smoothly send signals

Key Ingredients & Benefits:
Citrus Unshiu Peel Extract - Known to support skin's inner moisture-generating power
Bio-Hyaluronic Acid - Provides 8 hours of hydration

After 3 Days*:
90% said it moisturized their skin
85% said skin looked more vibrant

After 4 Weeks*:
95% said it moisturizes
94% said skin looked smoother
92% said it improved their skin's dullness
90% said it made their skin glow

*Tested by 100 women

Find ULTA Beauty stores that carry Shiseido.","Water(Aqua/Eau), Dimethicone, Dipropylene Glycol, SD Alcohol 40-B (Alcohol Denat.), Glycerin, Betaine, Dimethicone/Vinyl Dimethicone Crosspolymer, Isohexadecane, Hydrogenated Polydecene, PPG-3 Dipivalate, Behenyl Alcohol, Stearyl Alcohol, Glyceryl Stearate Se, Myristyl Myristate, Methyl Methacrylate Crosspolymer, Polysorbate 60, PEG-100 Stearate, Phenoxyethanol, Dimethylacrylamide/Sodium Acryloyldimethyltaurate Crosspolymer, Titanium Dioxide (Ci 77891), Alcohol, PEG-10 Dimethicone, Sorbitan Tristearate, Tocopheryl Acetate, Erythritol, PEG/PPG-14/7 Dimethyl Ether, PEG/PPG-17/4 Dimethyl Ether, Fragrance (Parfum), Butylene Glycol, Aminopropyl Dimethicone, Carbomer, Trisodium EDTA, Silica, Caffeine, Potassium Hydroxide, Sodium Metabisulfite, Sodium Metaphosphate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Aluminum Hydroxide, Hexyl Cinnamal, Tocopherol, Limonene, Linalool, Citronellol, Scutellaria Baicalensis Root Extract, Angelica Keiskei Leaf/Stem Extract, Camellia Sinensis Leaf Extract, Sodium Acetylated Hyaluronate, Iron Oxides (Ci 77491), Citrus Unshiu Peel Extract, Zingiber Aromaticus Extract, Hydrolyzed Conchiolin Protein, Cinnamomum Cassia Bark Extract, Pyrola Incarnata Extract, Panax Ginseng Root Extract.",,,,https://www.ulta.com/essential-energy-moisturizing-cream?productId=xlsImpprod17491047,2
23,moisturizer,face moisturizer,normal,ULTA,Waterfull Gel Cream Moisturizer,Size 2.0 oz|Item 2565720,"Price
$19.50","Our ULTA Beauty Collection Waterfull Gel Cream Moisturizer feels as light as water and floods skin with essential hydration for a soft, supple appearance. Hyaluronic acid and algae extracts hydrate and replenish skin.

Benefits:
Weightless gel - cream instantly revives skin
Oil - free hydration for all skin types
Leaves skin looking hydrated and plump
Never sticky or tacky
Free of parabens, sulfates, oil, gluten
Not tested on animals","Water (Aqua), Glycerin, Cyclopentasiloxane, Propanediol, Cetyl Ethylhexanoate, Alcohol, Butylene Glycol, Methyl Gluceth-20, Cyclohexasiloxane, Cetearyl Olivate, Betaine, Dimethicone, Hydroxyacetophenone, Sorbitan Olivate, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Carbomer, Acrylates / C10-30 Alkyl Acrylate Crosspolymer, Potassium Hydroxide, Fragrance (Parfum), Allantoin, Aloe Barbadensis Leaf Juice, Lactobacillus / Punica Granatum Fruit Ferment Extract, Ammonium Acryloyldimethylaurate / VP Copolymer, Glycyrrhiza Glabra (Licorice) Root Extract, Disodium EDTA, Phospholipids, Adenosine, Pistacia Lentiscus (Mastic) Gum, Glyceryl Polyacrylate, Laminaria Saccharina Extract, Alteromonas Ferment Extract, Chamomilla Recutita (Matricaria) Flow Extract, Cucumis Sativus (Cucumber) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Sea Whip Extract, Hyaluronic Acid, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Leuconostoc / Radish Root Ferment Filtrate, Aloe Barbadensis Flower Extract, Solanum Melongena (Eggplant) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Balsilicum (Basil) Flower / Leaf Extract, Ocimum Sanctum Leaf Extract, Retinyl Palmitate.",,,,https://www.ulta.com/waterfull-gel-cream-moisturizer?productId=pimprod2014890,2
